queue_rank,content_id,client_id,priority_score,reason_codes,is_declining_label,content_type,main_intent
16879,content_d1be24388003,client_4e07408562,0.4862900860503327,weak position: average position past the site's typical page,0,keyword article,informational
16880,content_e2012e60caaa,client_a88a7902cb,0.4862703853430353,"elevated by several moderate signals together, no single dominant flag",0,keyword article,commercial
16881,content_f8d0a67e22fc,client_f369cb89fc,0.48625903603208376,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,0,keyword article,commercial
16882,content_a65a344e69e6,client_3fdba35f04,0.4862413106771209,"elevated by several moderate signals together, no single dominant flag",0,keyword article,commercial
16883,content_d2ee474d8489,client_4e07408562,0.4862370741065094,weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,informational
16884,content_de365ef3ab06,client_4e07408562,0.48622789584640763,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,keyword article,informational
16885,content_97f8471b8879,client_f369cb89fc,0.4862268540226475,inconsistent visibility: below-median days with impressions in the last 90d,1,keyword article,transactional
16886,content_7a6171f6389c,client_4e07408562,0.486222754944801,low real-user traffic: below-median users_90d,1,keyword article,informational
16887,content_f9759ccc2bd9,client_a88a7902cb,0.48621958249102065,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,1,keyword article,transactional
16888,content_a159d40b38cd,client_8527a891e2,0.486178129459342,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,1,keyword article,transactional
16889,content_4b5846808b1c,client_6208ef0f77,0.48616354767934733,weak position: average position past the site's typical page,0,keyword article,commercial
16890,content_4a985ecc3b05,client_6208ef0f77,0.4861433249616113,weak position: average position past the site's typical page,1,keyword article,informational
16891,content_979df96f5eae,client_3fdba35f04,0.48609683880613047,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,1,keyword article,transactional
16892,content_1cd4d043f993,client_8527a891e2,0.4860757503317288,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,1,keyword article,transactional
16893,content_04d0e98edd27,client_19581e27de,0.4860578605498091,"elevated by several moderate signals together, no single dominant flag",0,keyword article,transactional
16894,content_baba9b0b215c,client_a88a7902cb,0.4860269633071719,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,keyword article,informational
16895,content_e69887c28a2c,client_19581e27de,0.4859934182997565,low real-user traffic: below-median users_90d,1,keyword article,informational
16896,content_16ecc826236e,client_19581e27de,0.48598390586329215,weak position: average position past the site's typical page,0,keyword article,informational
16897,content_b3335a5167a6,client_6208ef0f77,0.4859644383346789,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,keyword article,informational
16898,content_3847afd543b8,client_6208ef0f77,0.4859280082789789,weak position: average position past the site's typical page,0,keyword article,commercial
16899,content_bb12fc5a6af7,client_4e07408562,0.4859193092328271,weak position: average position past the site's typical page,0,keyword article,informational
16900,content_cea90c1d2627,client_4e07408562,0.48590659306325085,"elevated by several moderate signals together, no single dominant flag",1,keyword article,informational
16901,content_d635a5c1b4a6,client_8527a891e2,0.48589223790489466,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,1,keyword article,commercial
16902,content_ba740deaf550,client_4e07408562,0.48588639501456227,"elevated by several moderate signals together, no single dominant flag",1,keyword article,commercial
16903,content_03625cd1150b,client_4e07408562,0.4858846162456278,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,1,keyword article,informational
16904,content_214fd3d0206d,client_8722616204,0.4858798188280338,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,commercial
16905,content_8b4996fd4a08,client_19581e27de,0.48582223454681334,weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,transactional
16906,content_b99427238b18,client_4e07408562,0.48580017197911896,weak position: average position past the site's typical page,1,keyword article,transactional
16907,content_e34f363dbf39,client_4e07408562,0.4857554842605498,"elevated by several moderate signals together, no single dominant flag",1,keyword article,informational
16908,content_5e4e7b5040b9,client_4e07408562,0.48574416437288176,weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,informational
16909,content_d23a64790314,client_8722616204,0.485722168964921,inconsistent visibility: below-median days with impressions in the last 90d; low real-user traffic: below-median users_90d,1,keyword article,informational
16910,content_bc56c1756056,client_19581e27de,0.48570397918038016,"elevated by several moderate signals together, no single dominant flag",1,keyword article,commercial
16911,content_9b0075a45056,client_f369cb89fc,0.4857013783671392,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,transactional
16912,content_2e3e0025b445,client_6208ef0f77,0.4856745059403262,weak position: average position past the site's typical page,0,keyword article,commercial
16913,content_41462ff695d4,client_19581e27de,0.48567131655655155,weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,informational
16914,content_355e3e898fe8,client_f74efabef1,0.4856260540052145,inconsistent visibility: below-median days with impressions in the last 90d; weak position: average position past the site's typical page; low real-user traffic: below-median users_90d,0,keyword article,informational
